"Locale","Image","Title","Product Codes: PartNumber","Model","Product Codes: UPC","ASIN","New, 3rd Party FBA: Current","New: Current","Buy Box 🚚: Current","Buy Box 🚚: 30 days avg.","Buy Box 🚚: 90 days avg.","Reviews: Rating Count - Format Specific","Reviews: Rating Count","New Offer Count: Current","Competitive Price Threshold","Size","Item Form","Pattern","Style","Material","Item Type","Variation Attributes","Color","Bought in past month","List Price: 90 days avg.","Sales Rank: Current","Parent ASIN","Product Codes: EAN","Product Codes: GTIN","Amazon: Current","Amazon: Highest","Amazon: 90 days OOS","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","List Price: 30 days avg.","Total Offer Count","Listed since","Brand","Brand Store Name","Brand Store URL Name","Categories: Root","Manufacturer","Return Rate"
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Women's Chuck Taylor All Star Sneakers, White, 8.5 Medium US","M7652-102-6.5 M US","M7652","888754000398, 022859283120, 710308008416, 719363576915, 886952780616, 888754611976, 228592831202, 022864965622, 710308007419, 719363577745, 646319711987, 804540496503, 022864971432, 710308488980, 888754404196, 852664570395","B000EDIMU8","$ 59.95","$ 47.11","$ 59.95","$ 59.71","$ 58.50","1745","11213","6","$ 59.99","8.5","","Solid","Classic","Textile","fashion-sneakers","Size: 8.5; Color: Optical White;","Optical White","50","$ 60.00","38102","B004I9UZCW","5055549683271, 7868682134610, 7416045440306, 0886952780616, 0022864971432, 0852664570395, 0710308008416, 5055785452884, 4053872059665, 0710308007419, 7103427160661, 9008828099092, 0804540496503, 0719363576915, 0888754611976, 0888754404196, 0888754000398, 0022864965622, 7868682133972, 0228592831202, 0719363577745, 0646319711987, 6463197119872, 0022859283120, 0710308488980, 7416045441242","","","$ 60.00","96 %","$ 5.87","15 %","$ 8.99","$ 60.00","6","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Women's Chuck Taylor All Star Sneakers, White, 10 Medium US","M7652c","M9160","022859283151","B008MLMSYU","","$ 45.50","$ 65.50","$ 62.32","$ 60.73","42","11209","7","$ 59.99","10","","solid","Chuck Taylor Ox","Canvas upper is lightweight and durable.","fashion-sneakers","Size: 10; Color: Optical White;","Optical White","","$ 60.00","38102","B004I9UZCW","0022859283151","","","$ 59.90","100 %","$ 5.92","15.01 %","$ 9.83","$ 60.00","7","2013/04/19","Converse","","","Clothing, Shoes & Jewelry","Converse-Women's",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Core Hi (Little Kid) Sneaker, Black, 1","3J231","3J231","888757317615, 022866376839","B077ZWL2CD","$ 58.64","$ 39.99","$ 39.99","$ 39.99","$ 39.99","35","11215","7","$ 39.99","1 Little Kid","","solid","Classic","Canvas","fashion-sneakers","Size: 1 Little Kid; Color: Black White;","Black White","","$ 40.00","38926","B004I9UZCW","0888757317615, 0022866376839","","","$ 39.99","100 %","$ 5.42","14.99 %","$ 5.99","$ 40.00","7","2016/09/02","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/619VzZO6kLL.jpg;https://m.media-amazon.com/images/I/714wyJAa2pL.jpg;https://m.media-amazon.com/images/I/71D+m8rjaXL.jpg;https://m.media-amazon.com/images/I/71tG7rau5pL.jpg;https://m.media-amazon.com/images/I/71lYyyM1EKL.jpg;https://m.media-amazon.com/images/I/61PoueN3MJL.jpg","Converse 3j231 Sneaker, Black Nero, 12 US Unisex Little Kid","3J231-SZ-12","Chuck Taylor","022866376792","B0781JRMMN","$ 61.77","$ 38.75","$ 48.00","$ 48.85","$ 48.63","28","29","13","$ 48.00","12 Little Kid","","solid","3j231","Canvas","fashion-sneakers","Size: 12 Little Kid; Color: Black Nero;","Black Nero","","$ 40.00","38531","B004I9UZCW","0022866376792","","","","100 %","$ 5.87","14.99 %","$ 7.20","$ 40.00","13","2017/12/08","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61+J518W8KS.jpg;https://m.media-amazon.com/images/I/71u5GTznf6S.jpg;https://m.media-amazon.com/images/I/61iSZFHHZvS.jpg;https://m.media-amazon.com/images/I/71Bz3d4eVgS.jpg;https://m.media-amazon.com/images/I/61P2NtWUayS.jpg","Converse Girl/high top Sneakers 3J231C YTHS C/T Allstar HI Size 31 Black","3J231_schwarz","3J231","022866376815, 886952772222","B077ZL8DM6","","$ 38.70","","$ 52.95","$ 52.95","18","11215","12","$ 39.85","13 Little Kid","","Solid","Chuck Taylor® All Star® Core Hi (Little Kid)","","fashion-sneakers","Size: 13 Little Kid; Color: Black/White/Black;","Black/White/Black","","$ 40.00","38102","B004I9UZCW","0022866376815, 0886952772222","","","","100 %","$ 5.37","15.01 %","-","$ 40.00","12","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Kid's Chuck Taylor All Star High Top Shoe, optical white, 2 M US Little Kid","3J253-102-2 M US Little Kid","M7650","022866405027","B001DKH1QM","","$ 38.61","","","","67","11215","11","$ 48.00","2 Little Kid","","solid","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 2 Little Kid; Color: Optical White;","Optical White","","$ 40.00","38372","B004I9UZCW","0022866405027","","","$ 40.00","100 %","$ 5.66","15 %","-","$ 40.00","11","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/718uxo4pvCL.jpg;https://m.media-amazon.com/images/I/71kMHE1c33L.jpg;https://m.media-amazon.com/images/I/71ypdDBW8iL.jpg;https://m.media-amazon.com/images/I/51dR-E7di7L.jpg;https://m.media-amazon.com/images/I/71NCVnZ3roL.jpg;https://m.media-amazon.com/images/I/613Rqu97KZL.jpg;https://m.media-amazon.com/images/I/71TyN1-cMLL.jpg;https://m.media-amazon.com/images/I/61N2QRayf8L.jpg;https://m.media-amazon.com/images/I/71YnVFCEEeL.jpg;https://m.media-amazon.com/images/I/41v-xeg1zvL.jpg","Converse Clothing & Apparel Chuck Taylor All Star High Top Sneaker, Navy, 3","M9622-410-3 M US","Parent-M9622C","228595526150, 022859552615, 886952782245, 646319712151, 620444220347","B00008KZCV","$ 64.95","$ 64.95","","","","111","11215","3","$ 43.00","5 Women/3 Men","","solid","Chuck Taylor All Star High Top","canvas","fashion-sneakers","Size: 5 Women/3 Men; Color: Navy;","Navy","","$ 60.00","38242","B004I9UZCW","5710792820421, 0886952782245, 0022859552615, 0620444220347, 5055549694291, 4053872076136, 3662628005910, 6698574676802, 0646319712151, 5055518214390, 0228595526150, 5052770648833","","","$ 59.99","100 %","$ 5.42","15 %","-","$ 60.00","3","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61R5Le49QBL.jpg;https://m.media-amazon.com/images/I/61s+PUg6JGL.jpg;https://m.media-amazon.com/images/I/61UcJgaExdL.jpg;https://m.media-amazon.com/images/I/61sBkvGqV8L.jpg;https://m.media-amazon.com/images/I/51j1IEumEfL.jpg","Converse Chuck Taylor All Star Canvas High Top Sneaker, black monochrome, 11 M US Little Kid","3S121-001-11 M US Little Kid","M7650","022863079351","B0009Q50H8","$ 55.08","$ 55.08","","","","17","11213","4","$ 39.99","11 Little Kid","","Solid","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 11 Little Kid; Color: Black Monochrome;","Black Monochrome","","$ 40.00","38072","B004I9UZCW","0022863079351, 7534619667949","","","$ 60.00","100 %","$ 7.32","15 %","-","$ 40.00","4","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Black, 3.5","272855F","272855F","194433486774","B0C9N3MHFB","","$ 77.65","","","","2","11209","6","$ 59.99","3.5 Big Kid","","Solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Rubber","fashion-sneakers","Size: 3.5 Big Kid; Color: Black White;","Black White","","$ 60.00","38072","B004I9UZCW","0194433486774","","","","100 %","$ 6.62","15 %","-","$ 60.00","6","2023/06/28","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61R5Le49QBL.jpg;https://m.media-amazon.com/images/I/61s+PUg6JGL.jpg;https://m.media-amazon.com/images/I/61UcJgaExdL.jpg;https://m.media-amazon.com/images/I/61sBkvGqV8L.jpg;https://m.media-amazon.com/images/I/51j1IEumEfL.jpg","Converse Chuck Taylor All Star Canvas High Top Sneaker, black monochrome, 6.5 M US","M3310-006-6.5 M US","M9160","749357275982, 888756764977, 022859063692, 022859758284, 886952779764","B008MQFGFI","$ 58.00","$ 48.11","$ 58.00","$ 58.12","$ 58.67","238","11209","17","$ 64.99","9 Women/7.5 Men","","Geometric","M3310","Cloth-Fabric","fashion-sneakers","Size: 9 Women/7.5 Men; Color: Black Monochrome;","Black Monochrome","","$ 60.00","38102","B004I9UZCW","0022859063692, 0888756764977, 4050649530877, 5710792820599, 4053872109292, 0886952779764, 7325670596480, 3662628032701, 7103426875252, 0749357275982, 0022859758284","00022859063692, 00886952779764","","$ 65.00","100 %","$ 5.75","15 %","$ 8.70","$ 60.00","17","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Chuck Taylor All Star Canvas Low Top Sneaker, Optical White ,15.0 Men/ 17.0 Women","M7652-102-15 M US","M7652","022859902175","B0000AFSX2","","$ 59.99","","","","29","11209","6","$ 60.00","17 Women/15 Men","","Solid","Chuck Taylor All Star Low Top","Textile","footwear","Size: 17 Women/15 Men; Color: Optical White;","Optical White","","$ 55.00","38102","B004I9UZCW","0022859902175","","","$ 60.00","100 %","$ 7.48","15 %","-","$ 55.00","6","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Core Hi (Little Kid) Sneaker, Black, 1.5","3J231","3J231","022866376846","B077Z63JSF","","$ 46.69","","$ 43.08","$ 43.08","7","11209","2","$ 39.99","1.5 Little Kid","","solid","Chuck Taylor® All Star® Core Hi (Little Kid)","Canvas upper is lightweight and durable.","fashion-sneakers","Size: 1.5 Little Kid; Color: Black White;","Black White","","$ 40.00","38926","B004I9UZCW","0022866376846","","","","100 %","$ 5.66","15.01 %","-","$ 40.00","2","2016/09/20","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/71n+5EQdf+L.jpg;https://m.media-amazon.com/images/I/71dUmhGQUXL.jpg;https://m.media-amazon.com/images/I/71I1Bb8ztHL.jpg;https://m.media-amazon.com/images/I/51dR-E7di7L.jpg;https://m.media-amazon.com/images/I/71-7Y6tR-2L.jpg;https://m.media-amazon.com/images/I/71pheFJOwdL.jpg;https://m.media-amazon.com/images/I/61TK8v0EtvL.jpg;https://m.media-amazon.com/images/I/61sFi-4ONcL.jpg","Converse All Star Hi Women's All Star Hi Core Canvas 3-7 Trainers (Navy White, US 6)","M9622-410-4 M US","Parent-M9622C","620444220330, 634041746063, 751286188165, 022859552639, 886952782269, 228595526396, 646319537877","B0001Y8ZCA","$ 60.01","$ 59.89","$ 59.29","$ 59.63","$ 60.32","224","238","17","$ 64.99","6","","solid","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 6; Color: Navy White;","Navy White","","$ 60.00","38146","B004I9UZCW","7103424631485, 0022859552639, 4250491531293, 9009044279206, 5055805637819, 0620444220330, 5055362634917, 0634041746063, 0751286188165, 4053872076150, 0886952782269, 5055549694307, 4250491531309, 7103424411810, 0228595526396, 7103428378607, 5052770648857, 3662628005934, 0646319537877, 7103427326678","00022859552639, 00886952782269","","$ 65.00","100 %","$ 5.87","15 %","$ 8.89","$ 60.00","17","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61WBIkkkV5L.jpg;https://m.media-amazon.com/images/I/615LQoEt65L.jpg;https://m.media-amazon.com/images/I/61XthJaCZdL.jpg;https://m.media-amazon.com/images/I/61KMPas7tCL.jpg;https://m.media-amazon.com/images/I/519zR3VCtcL.jpg;https://m.media-amazon.com/images/I/71meZIkK4jL.jpg;https://m.media-amazon.com/images/I/51aevze+-9L.jpg;https://m.media-amazon.com/images/I/711U7eVHQdL.jpg;https://m.media-amazon.com/images/I/719WJneNrdL.jpg","ARIAT Groundbreaker Wide Square Toe Work Boot","10020059-200","Groundbreaker","889359258597","B01LB2TFCY","$ 154.95","$ 154.95","$ 154.95","$ 154.95","$ 154.95","131","9425","9","$ 154.95","7","","Solid","Groundbreaker Square Toe","Leather","western-boots","Size: 7;","Brown","","$ 154.95","38384","B0B3Z7Z7LH","0889359258597","","$ 154.95","$ 154.99","4 %","$ 12.65","15 %","$ 23.24","$ 154.95","9","2016/11/16","ARIAT","ARIAT","Ariat","Clothing, Shoes & Jewelry","Ariat Work","High"
"com","https://m.media-amazon.com/images/I/61WBIkkkV5L.jpg;https://m.media-amazon.com/images/I/615LQoEt65L.jpg;https://m.media-amazon.com/images/I/61XthJaCZdL.jpg;https://m.media-amazon.com/images/I/61KMPas7tCL.jpg;https://m.media-amazon.com/images/I/519zR3VCtcL.jpg;https://m.media-amazon.com/images/I/71meZIkK4jL.jpg;https://m.media-amazon.com/images/I/51aevze+-9L.jpg;https://m.media-amazon.com/images/I/711U7eVHQdL.jpg;https://m.media-amazon.com/images/I/719WJneNrdL.jpg","ARIAT Groundbreaker Wide Square Toe Work Boot","10020059-200","10020059","889359266172","B01LB2TJ9I","$ 153.31","$ 134.99","$ 151.27","$ 151.52","$ 151.34","645","9425","18","$ 154.95","11","","Solid","Groundbreaker Wide Square Toe Work Boot","Leather","western-boots","Size: 11;","Brown","50","$ 154.95","38499","B0B3Z7Z7LH","0889359266172","00889359266172","$ 154.95","$ 154.99","0 %","$ 9.08","15 %","$ 22.69","$ 154.95","18","2019/09/25","ARIAT","ARIAT","Ariat","Clothing, Shoes & Jewelry","Ariat Work",""
"com","https://m.media-amazon.com/images/I/61WBIkkkV5L.jpg;https://m.media-amazon.com/images/I/615LQoEt65L.jpg;https://m.media-amazon.com/images/I/61XthJaCZdL.jpg;https://m.media-amazon.com/images/I/61KMPas7tCL.jpg;https://m.media-amazon.com/images/I/519zR3VCtcL.jpg;https://m.media-amazon.com/images/I/71meZIkK4jL.jpg;https://m.media-amazon.com/images/I/51aevze+-9L.jpg;https://m.media-amazon.com/images/I/711U7eVHQdL.jpg;https://m.media-amazon.com/images/I/719WJneNrdL.jpg","ARIAT Groundbreaker Wide Square Toe Work Boot","10020059-200","Groundbreaker","889359266219","B01LB2TJFW","$ 154.95","$ 154.95","$ 154.95","$ 154.89","$ 154.79","166","9425","11","$ 154.95","14","","Solid","Groundbreaker Square Toe","Leather","western-boots","Size: 14;","Brown","","$ 154.95","38938","B0B3Z7Z7LH","0889359266219","00889359266219","$ 154.95","$ 154.99","4 %","$ 14.93","15 %","$ 23.24","$ 154.95","11","2016/11/16","ARIAT","ARIAT","Ariat","Clothing, Shoes & Jewelry","Ariat Work",""
"com","https://m.media-amazon.com/images/I/61WBIkkkV5L.jpg;https://m.media-amazon.com/images/I/615LQoEt65L.jpg;https://m.media-amazon.com/images/I/61XthJaCZdL.jpg;https://m.media-amazon.com/images/I/61KMPas7tCL.jpg;https://m.media-amazon.com/images/I/519zR3VCtcL.jpg;https://m.media-amazon.com/images/I/71meZIkK4jL.jpg;https://m.media-amazon.com/images/I/51aevze+-9L.jpg;https://m.media-amazon.com/images/I/711U7eVHQdL.jpg;https://m.media-amazon.com/images/I/719WJneNrdL.jpg","ARIAT Mens Groundbreaker Wide Square Toe Work Boot Brown 15","889359837723","10020059","889359837723","B07HGJ65CF","","$ 154.95","$ 154.95","$ 154.95","$ 154.95","56","9425","4","$ 154.95","15","","Solid","Groundbreaker Wide Square Toe Work Boot","Faux Leather","western-boots","Size: 15;","Brown","","$ 154.95","38384","B0B3Z7Z7LH","0889359837723","","$ 154.95","$ 154.99","10 %","$ 13.79","15 %","$ 23.24","$ 154.95","4","2018/09/18","ARIAT","ARIAT","Ariat","Clothing, Shoes & Jewelry","Ariat","High"
"com","https://m.media-amazon.com/images/I/61WBIkkkV5L.jpg;https://m.media-amazon.com/images/I/615LQoEt65L.jpg;https://m.media-amazon.com/images/I/61XthJaCZdL.jpg;https://m.media-amazon.com/images/I/61KMPas7tCL.jpg;https://m.media-amazon.com/images/I/519zR3VCtcL.jpg;https://m.media-amazon.com/images/I/71meZIkK4jL.jpg;https://m.media-amazon.com/images/I/51aevze+-9L.jpg;https://m.media-amazon.com/images/I/711U7eVHQdL.jpg;https://m.media-amazon.com/images/I/719WJneNrdL.jpg","ARIAT Groundbreaker Wide Square Toe Work Boot","10020059-200","Groundbreaker","889359266110","B01LB2TFCO","$ 154.95","$ 154.95","$ 154.95","$ 154.95","$ 154.94","237","9425","11","-","8","","Solid","Groundbreaker Square Toe","Leather","western-boots","Size: 8;","Brown","","$ 154.95","38602","B0B3Z7Z7LH","0889359266110","","$ 154.95","$ 154.99","0 %","$ 12.65","15 %","$ 23.24","$ 154.95","12","2016/11/17","ARIAT","ARIAT","Ariat","Clothing, Shoes & Jewelry","Ariat Work","High"
"com","https://m.media-amazon.com/images/I/61WBIkkkV5L.jpg;https://m.media-amazon.com/images/I/615LQoEt65L.jpg;https://m.media-amazon.com/images/I/61XthJaCZdL.jpg;https://m.media-amazon.com/images/I/61KMPas7tCL.jpg;https://m.media-amazon.com/images/I/519zR3VCtcL.jpg;https://m.media-amazon.com/images/I/71meZIkK4jL.jpg;https://m.media-amazon.com/images/I/51aevze+-9L.jpg;https://m.media-amazon.com/images/I/711U7eVHQdL.jpg;https://m.media-amazon.com/images/I/719WJneNrdL.jpg","ARIAT Groundbreaker Wide Square Toe Work Boot","10020059-200","10020059","889359266103","B01LB2TF9W","$ 154.95","$ 154.95","$ 154.95","$ 154.95","$ 154.95","178","9425","10","$ 154.95","7.5","","Solid","Groundbreaker Square Toe","Leather","western-boots","Size: 7.5;","Brown","","$ 154.95","38433","B0B3Z7Z7LH","0889359266103","","$ 154.95","$ 154.99","4 %","$ 12.65","15 %","$ 23.24","$ 154.95","10","2016/11/16","ARIAT","ARIAT","Ariat","Clothing, Shoes & Jewelry","Ariat Work","High"
"com","https://m.media-amazon.com/images/I/61WBIkkkV5L.jpg;https://m.media-amazon.com/images/I/615LQoEt65L.jpg;https://m.media-amazon.com/images/I/61XthJaCZdL.jpg;https://m.media-amazon.com/images/I/61KMPas7tCL.jpg;https://m.media-amazon.com/images/I/519zR3VCtcL.jpg;https://m.media-amazon.com/images/I/71meZIkK4jL.jpg;https://m.media-amazon.com/images/I/51aevze+-9L.jpg;https://m.media-amazon.com/images/I/711U7eVHQdL.jpg;https://m.media-amazon.com/images/I/719WJneNrdL.jpg","ARIAT Groundbreaker Square Toe Work Boot – Men’s Safety Toe Western Work Boot","10020059-200","Groundbreaker","889359266165","B01LB2TJBG","$ 153.17","$ 153.17","$ 153.17","$ 153.33","$ 153.35","623","9425","17","$ 154.95","10.5","","Solid","Groundbreaker Square Toe","Leather","western-boots","Size: 10.5;","Brown","50","$ 154.95","38328","B0B3Z7Z7LH","0889359266165","","$ 154.95","$ 154.99","0 %","$ 9.08","15 %","$ 22.98","$ 154.95","19","2016/11/16","ARIAT","ARIAT","Ariat","Clothing, Shoes & Jewelry","Ariat Work","High"
"com","https://m.media-amazon.com/images/I/61WBIkkkV5L.jpg;https://m.media-amazon.com/images/I/615LQoEt65L.jpg;https://m.media-amazon.com/images/I/61XthJaCZdL.jpg;https://m.media-amazon.com/images/I/61KMPas7tCL.jpg;https://m.media-amazon.com/images/I/519zR3VCtcL.jpg;https://m.media-amazon.com/images/I/71meZIkK4jL.jpg;https://m.media-amazon.com/images/I/51aevze+-9L.jpg;https://m.media-amazon.com/images/I/711U7eVHQdL.jpg;https://m.media-amazon.com/images/I/719WJneNrdL.jpg","ARJ3S Mens Groundbreaker Wide Square Toe Work Boot Brown 10","10020059-200","10020059","889359266158","B01LB2TFDS","$ 154.50","$ 154.50","$ 154.95","$ 154.86","$ 154.22","707","9425","9","$ 154.95","10","","Solid","Groundbreaker Wide Square Toe Work Boot","Leather","western-boots","Size: 10;","Brown","50","$ 154.95","38602","B0B3Z7Z7LH","0889359266158","","$ 154.95","$ 154.99","0 %","$ 17.59","15 %","$ 23.24","$ 154.95","9","2016/11/17","ARIAT","ARIAT","Ariat","Clothing, Shoes & Jewelry","Ariat Work","High"
