UPC,ASIN,Title,Cost,Price,Profit,ROI,Offers,Sales Rank,Size,Color, Link, Tags
195748439196,B09Z6ZWRRW,Reebok Men's Classic Nylon Sneaker Black/White,74.99,52.5,-37.69000028610229,-50.260035052810096%,14,15222,9,Black/White,https://www.shopwss.com/products/100009273?variant=40942767308855,"$60 TO $80, 100009273, BLACK, bva-best-sellers, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-family-holiday-2024, full-price-eligible-discount, md"
195748442837,B09Z719QT5,Reebok Men's Classic Nylon Sneaker,74.99,0,0,,5,15222,7.5,Black/White,https://www.shopwss.com/products/100009273?variant=40942767046711,"$60 TO $80, 100009273, BLACK, bva-best-sellers, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-family-holiday-2024, full-price-eligible-discount, md"
195748442844,B09Z71CCHL,Reebok Men's Classic Nylon Sneaker Black/White,74.99,52.5,-37.52999996185302,-50.04667283884922%,16,15222,11,Black/White,https://www.shopwss.com/products/100009273?variant=40942767636535,"$60 TO $80, 100009273, BLACK, bva-best-sellers, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-family-holiday-2024, full-price-eligible-discount, md"
195748442929,B09Z6ZXBG4,Reebok Men's Classic Nylon Sneaker Black/White,74.99,52.5,-37.37000011444091,-49.833311260755984%,8,15222,8,Black/White,https://www.shopwss.com/products/100009273?variant=40942767112247,"$60 TO $80, 100009273, BLACK, bva-best-sellers, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-family-holiday-2024, full-price-eligible-discount, md"
195748442905,B09Z6ZG5WJ,Reebok Men's Classic Nylon Sneaker Black/White,74.99,52.45000076293945,-37.409999122619624,-49.88665038354397%,11,15222,7,Black/White,https://www.shopwss.com/products/100009273?variant=40942766915639,"$60 TO $80, 100009273, BLACK, bva-best-sellers, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-family-holiday-2024, full-price-eligible-discount, md"
195748439141,B09Z6ZWKW3,Reebok Men's Classic Nylon Sneaker Black/White,74.99,52.5,-38.00999998092651,-50.68675820899655%,16,15222,12,Black/White,https://www.shopwss.com/products/100009273?variant=40942767702071,"$60 TO $80, 100009273, BLACK, bva-best-sellers, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-family-holiday-2024, full-price-eligible-discount, md"
197225995799,B0CP4L878T,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 11",59.98,0,0,,2,15222,11,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093854263,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995768,B0CP4LCRFB,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 9.5",59.98,0,0,,6,15222,9.5,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093755959,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225728793,B0CP4M6SLF,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 13",59.98,0,0,,5,15222,13,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093952567,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995782,B0CP4L8ZMD,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 10.5",59.98,0,0,,5,15222,10.5,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093821495,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995720,B0CP4Q99NL,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 7.5",59.98,0,0,,6,15222,7.5,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093624887,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995775,B0CP4KW9QZ,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 10",59.98,0,0,,5,15222,10,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093788727,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995744,B0CP4L7BGQ,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 8.5",59.98,0,0,,4,15222,8.5,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093690423,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995812,B0CP4L8W4F,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 12",59.98,0,0,,3,15222,12,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093919799,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995751,B0CP4L8WXW,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 9",59.98,0,0,,5,15222,9,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093723191,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995805,B0CP4LLR3Z,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 11.5",59.98,0,0,,3,15222,11.5,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093887031,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995737,B0CP4KM4ZJ,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 8",59.98,0,0,,4,15222,8,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093657655,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
197225995713,B0CP4MGH6F,"Reebok Men's Classic Nylon Sneaker, Rich Maroon/Rich Maroon/White, 7",59.98,0,0,,5,15222,7,Rich Maroon/Rich Maroon/White,https://www.shopwss.com/products/100205110?variant=40951093592119,"$40 TO $60, -employee, 100205110, Classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, holiday-sale, mens, mens-shoes, mens-shoes-running, new-markdown, on-sal"
195748446873,B09ZJYWLW4,Reebok Men's Classic Nylon Sneaker,74.99,56.25,-34.49999975204467,-46.00613382056898%,10,15232,9.5,Pure Grey/White,https://www.shopwss.com/products/100009275?variant=40943290122295,"$60 TO $80, 100009275, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, GREY, Lifestyle, md2-exclusion, Mens, mens-shoes, mens-shoes-running, REEBOK, Running"
195748446774,B09ZJCYC9R,Reebok Men's Classic Nylon Sneaker,74.99,56.25,-34.179999580383296,-45.579410028514864%,15,15232,7.5,Pure Grey/White,https://www.shopwss.com/products/100009275?variant=40943289991223,"$60 TO $80, 100009275, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, GREY, Lifestyle, md2-exclusion, Mens, mens-shoes, mens-shoes-running, REEBOK, Running"
195748450573,B09ZJYRM1Z,"Reebok Mens Classic Nylon Sneaker, Pure Grey/White, 10.5 US",74.99,52.5,-37.69000028610229,-50.260035052810096%,7,15232,10.5,Pure Grey/White,https://www.shopwss.com/products/100009275?variant=40943290187831,"$60 TO $80, 100009275, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, GREY, Lifestyle, md2-exclusion, Mens, mens-shoes, mens-shoes-running, REEBOK, Running"
196460829555,B0BBS5X1N4,Reebok Men's Classic Nylon Sneaker,74.99,52.5,-37.69000028610229,-50.260035052810096%,2,15232,7,Core Black/Pure Grey,https://www.shopwss.com/products/100033377?variant=40942806270007,"$60 TO $80, 100033377, BLACK, classic, classic nylon, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-running, REEBOK, running,"
195748454373,B09ZJBRMZD,Reebok Men's Classic Nylon Sneaker Navy/White,74.99,52,-37.79000019073486,-50.39338603911836%,12,15232,7,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780219447,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
195748450740,B09ZJCKG5S,Reebok Men's Classic Nylon Sneaker Navy/White,74.99,52.5,-37.60999988555908,-50.153353627895825%,2,15232,7.5,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780252215,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
195748454397,B09ZJCNN8F,"Reebok Men's Classic Nylon Sneaker, Vector Navy/White, 8.5",74.99,52.5,-37.60999988555908,-50.153353627895825%,6,15232,8.5,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780317751,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
195748450597,B09ZJY8B6H,Reebok Men's Classic Nylon Sneaker,74.99,52.5,-38.08999990463256,-50.79343899804316%,5,15232,14,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780612663,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
195748450665,B09ZK6QZW1,Reebok Men's Classic Nylon Sneaker Navy/White,74.99,50.400001525878906,-39.86999820709228,-53.16708655433029%,8,15232,11.5,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780514359,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
195748450702,B09ZK51J2K,Reebok Men's Classic Nylon Sneaker Navy/White,74.99,52.5,-37.60999988555908,-50.153353627895825%,2,15232,11,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780481591,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
195748450672,B09ZJBHYSQ,Reebok Men's Classic Nylon Sneaker Navy/White,74.99,52.5,-38.00999998092651,-50.68675820899655%,6,15232,12,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780547127,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
195748450658,B09ZJYYY51,Reebok Men's Classic Nylon Sneaker,74.99,52.5,-36.989999999999995,-49.32657687691692%,6,15232,6.5,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780678199,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
195748450733,B09ZJCF2WP,Reebok Men's Classic Nylon Sneaker Navy/White,74.99,52.5,-37.69000028610229,-50.260035052810096%,9,15232,9.5,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780383287,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
195748454359,B09ZK1LPS7,Reebok Men's Classic Nylon Sneaker Navy/White,74.99,52.5,-37.770000209808344,-50.36671584185671%,9,15232,10.5,Navy/White,https://www.shopwss.com/products/100009276?variant=40942780448823,"$60 TO $80, 100009276, BLUE, classic, classic nylon, classics-holiday-2024, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-run"
196460829494,B0BBS7L3GT,Reebok Men's Classic Nylon Sneaker,74.99,0,0,,3,15232,15,Core Black/Pure Grey,https://www.shopwss.com/products/100033377?variant=40942806695991,"$60 TO $80, 100033377, BLACK, classic, classic nylon, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-running, REEBOK, running,"
196460833279,B0BBS3R5RF,Reebok Men's Classic Nylon Sneaker,74.99,0,0,,7,15232,12,Core Black/Pure Grey,https://www.shopwss.com/products/100033377?variant=40942806597687,"$60 TO $80, 100033377, BLACK, classic, classic nylon, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-running, REEBOK, running,"
196460833255,B0BBS3SWL4,Reebok Men's Classic Nylon Sneaker,74.99,52.5,-37.60999988555908,-50.153353627895825%,6,15232,10,Core Black/Pure Grey,https://www.shopwss.com/products/100033377?variant=40942806466615,"$60 TO $80, 100033377, BLACK, classic, classic nylon, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, md2-exclusion, mens, mens-shoes, mens-shoes-running, REEBOK, running,"
